api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
347.8925837044118,742.3413671026692,644.6852858179411,672.4405179514706,20871.33436526339,304.30430269044115,587.205882587647,262.0002452139706,1554.933587513529,737.4868671329413,5857.072119711284,51781.42647046775
332.6800251867647,758.095147334706,656.042709194706,685.1815828017646,21032.621061977647,309.6028527080883,591.6372352941175,265.9854661125,1565.3404588235287,753.1051835020588,5694.904716459411,51832.933948708574
320.2556502017647,773.6473995864708,671.5255370352943,688.7571729141176,21101.094,315.42874887647065,592.4042470588236,270.079094117647,1573.7219999999995,769.386436715294,5518.636754809411,51868.28525293823
313.4416235294118,783.5334352941177,676.5997764705883,693.0293294117647,21155.246576470585,317.5226470588235,594.4617529411764,271.1399294117647,1582.162094117647,779.3824235294118,5327.550377888235,51681.756581297064
299.1177529411765,791.2393676470587,684.5334352941178,695.0128235294118,21199.368494117647,317.65182352941173,594.9426705882352,270.71459999999996,1587.8584588235296,785.1472941176471,5147.936735294118,51573.916980301474
288.29001176470587,792.4008740514705,685.416811764706,698.2792941176469,21216.83900262353,318.9217764705882,594.1342588235294,272.2796470588235,1593.7759058823528,788.9889176470589,4949.795444002942,51513.707068722055
269.1666,802.9941882352941,694.3777411764704,702.2800588235292,21280.409152941174,319.75750588235303,595.5467294117649,271.97735294117643,1594.5689647058819,795.4861764705882,4784.981188235294,51392.28182992059
261.58012941176474,810.6038470588236,698.2072941176468,710.9159294117645,21330.63217961282,320.7128823529413,595.9357411764707,273.93839999999994,1604.39114117647,804.8456387055231,4650.434916188882,50918.28379238274
252.8170941176471,817.1276823529412,702.7426588235294,715.6865647058823,21358.594226671645,320.4619411764706,594.3338470588234,273.1855764705882,1605.6925411764703,810.8446151761113,4603.817457365353,50433.59918555627
251.23574117647064,815.554694117647,704.0041411764706,721.2794823529412,21368.189435294116,320.86471764705885,594.9059294117645,274.8957882352941,1607.493176470588,812.6548941176469,4603.575811764706,50326.69679999999
250.37068235294117,814.4214352941176,702.6627176470589,723.5792470588236,21368.851305882356,320.4714705882354,594.293294117647,274.91145882352936,1605.3326470588236,813.2840470588235,4606.752811764705,50314.77857647059
251.07215294117643,814.577082352941,704.079211764706,729.0548470588236,21383.39456470588,320.7693176470588,594.1310823529411,276.48592941176463,1609.34505882353,815.5201764705882,4619.808317647058,50271.80124705883
245.71005882352935,813.6406588235292,703.8188470588237,732.4350352941176,21386.976035294116,320.5100117647058,593.225894117647,276.6661411764706,1612.8416117647062,814.7823882352941,4624.046152941177,50161.39337647059
244.25131764705876,807.4634878672206,702.0542117647061,735.6597882352942,21353.699196683654,321.9746823529411,592.1854941176471,277.35247058823535,1611.9585529411763,808.6911882352942,4620.921925641305,50690.236545777974
255.2702823529411,789.0734553922207,685.3936235294117,733.2097764705882,21241.39898467042,321.6631764705882,590.5355294117647,280.0725882352941,1609.8050117647063,797.2768588235294,4580.124896351599,51486.85386883385
274.0322117647059,778.5426667897058,680.9618117647057,726.5849294117645,21175.366556369117,320.20358823529415,590.5941882352942,277.19841176470584,1604.6574352941184,786.8202352941177,4747.034839240626,51962.16645982058
298.1251058823529,773.8013647058824,671.1399529411765,723.391517647059,21126.25217647059,317.70211764705874,589.8200823529411,277.26818823529413,1602.9212823529417,777.8944588235292,5153.836459752188,52234.98808235294
305.5260857142856,762.8292,671.2714285714286,693.4975714285716,21051.20604580899,340.10279999999995,589.0726285714284,265.4503714285715,1627.1308285714294,763.2275250344285,5520.33302066569,52473.6526619513
339.8264570871428,758.7820285714288,660.5228571428571,694.1388857142857,21007.600017237564,337.4334,591.213342857143,264.3526285714287,1620.0259714285714,754.1179821772863,5744.4575895585485,52770.73289052273
351.36591428571427,751.5691714285713,655.987114285714,688.2068571428572,20944.877657142857,336.09882857142856,590.516742857143,262.53437142857155,1611.8197714285711,742.9613142857146,5975.942679488095,52943.78725714287
384.34445592857145,746.2725428571428,641.9872285714285,686.2592571428571,20881.39757142857,331.13082857142865,590.5936285714286,260.9411142857143,1598.8978285714286,736.2257142857143,6173.199013216667,53196.851571428575
