api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
65.2439410439354,48.926510380132626,41.793190055447326,42.87122047980012,366.8322040236323,50.75202136078777,28.565110473807483,58.84559876145945,115.12789374388407,51.089897717618385,876.8515586426139,2726.8836512771204
66.42138112522773,41.982574422222335,34.24588611400997,39.599445868806626,208.53210583566192,51.203323355113604,19.722061409833973,58.160832875698155,114.70951025644743,48.340592655676495,702.7720574167523,1950.496354333688
55.90859892874052,41.95812105292672,36.82567141352179,37.59318794765212,222.25862044377706,55.24425171806594,21.15706397114042,58.529329512486136,113.76003921403219,48.420343916741444,549.896382601683,1653.7677164185725
59.124000806599845,44.20784192868335,36.628930309309844,32.446281540281866,217.45016655103612,55.143976444434955,20.258918720738148,58.90472453194193,119.28004161005954,52.612835437101694,430.35981546424415,1579.9338370809019
57.19468708201691,45.97368635377839,36.069568774580326,30.763180996720827,192.9106634842792,54.20375890069148,19.31377755965833,58.31378111118878,113.02780153213088,54.20104554519288,325.90254839504144,1595.4688968764788
57.06301323290985,52.45118221902018,34.808685330860875,25.688644951192963,222.43437600751184,55.00363169243472,18.241414435026094,59.967387859635956,113.93470055486459,54.95336637303265,249.85795448981202,1466.7951496794797
57.723357903648754,42.05629796335959,31.95566671831755,25.529718212336054,138.15515079878477,55.331113476557825,17.6453278384329,58.72146914147732,107.99610504056756,55.45991922687546,180.3117013222408,1401.0492698652365
57.85437198372503,31.591504073705405,30.157401052889462,22.369633837990587,113.9327209103152,55.730720387214284,18.730892820962197,60.74830261547919,109.04482006875375,55.25311535414333,189.84787546754106,1291.845264794331
56.86575906756427,34.26252543254876,30.832070094412188,22.427640057883696,96.35469888927533,55.976856688922794,18.636703949192114,59.99016948913548,107.05190581392777,53.203251364345306,184.40454290559546,1060.559479614083
56.205408764713745,32.35976688042918,32.591496666035475,23.18241386077813,100.8745732880661,56.667648830428554,18.614400117073238,61.99429896871882,105.458392312784,55.98243316712933,197.64210897422467,963.9206754451832
55.5520561327158,36.54134080983518,30.20135514307047,27.566862379623455,96.31201165456058,56.72981321920395,19.32602386522787,62.223886819433325,103.60081589209648,54.61745582665981,183.55178649134598,963.6932970130298
54.74621482808254,34.95270312082304,31.022981581653674,29.889778610981356,92.06012351173123,57.05176141120887,21.17321676195592,63.93900960903261,101.91799107472002,49.63044249194333,181.95522958121956,958.0206568575754
57.696106849859255,36.122134887998136,26.818087327413053,34.20223464244576,91.72305708411983,56.62276686349268,20.761736064809643,63.74400524422538,103.53896942710287,49.37182421633148,174.40899753715533,1003.2729198868931
57.36184354135875,40.340864650786585,26.025712776776242,37.838731398074536,94.57448203073837,55.73966647522007,22.075462718331625,63.14678051854018,97.39611924653977,47.18276751624468,187.4362378868273,922.5506873746675
55.32694677429022,52.716799362440184,26.119694534561994,42.12054953501393,193.21843743585822,54.56333836404921,21.952449716320732,60.66347174920448,98.26845602908038,49.43594225891486,186.9662416426634,976.2181130147245
49.877746688306715,46.44550687151738,24.946958403147118,48.59993935456704,137.68466374531894,51.236033491543004,21.391881356447875,56.45623065823312,93.00318799614352,44.04550657794508,183.69265603001358,1008.3675663637734
43.94488726388684,32.47575252823373,27.76465964748633,49.11071738405015,94.45922157266214,49.36087297303072,21.087660387613393,54.940168479580656,91.89236360682438,45.10410066100029,183.58816377515572,947.1162589242144
35.804002425230806,31.190463605304963,24.350381143863558,24.89225060478534,76.41943569957975,23.55970540393063,14.052349628630495,58.34557784710815,93.46307582269708,34.61656085303372,130.89693563879513,980.8235692224451
37.312805717150184,28.006082444174492,24.813946043976973,22.80452035253123,72.10824182984727,23.656003444108894,12.291375799923447,58.25480394198505,100.56650159956133,43.21539731955294,115.72311873481055,913.3960427428376
25.623872909782694,27.14522409648425,19.534353771865494,24.253237167524038,68.9406593733127,23.117268278577786,12.672099732374862,58.071261440398594,98.70607748025245,33.50987366536908,105.51549798471036,1010.6553117400341
25.463633076579605,20.29146577750277,26.988027629115745,21.403730557858385,81.97542242996403,23.1634644627941,13.725539639184,59.04320895494007,103.47109083228852,35.89321960342632,104.8739996128307,1001.4557703999097
