total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
60902.327461764704,64869.169091422424,3966.8416296577316,0.041444230169983644,0.0456210631873363,0.004176833017352597
