timestamp,api-gateway_sidecar_energy,clientone_sidecar_energy,clientthree_sidecar_energy,clienttwo_sidecar_energy,orchestrator_sidecar_energy,policy-enforcer_sidecar_energy,server_sidecar_energy
2026-06-19 19:42:51.466000080,434.40119999999933,738.2978439712532,689.8031999999985,675.8099999999995,415.25999999999914,433.9691999999993,763.8120000000025
2026-06-19 19:43:06.466000080,434.40119999999933,738.2978439712532,689.8031999999985,662.8968000000016,415.25999999999914,433.9691999999993,779.9436000000002
2026-06-19 19:43:21.466000080,439.4339999999985,772.0091999999999,703.8000000000019,662.8968000000016,409.4963999999997,439.2360000000007,779.9436000000001
2026-06-19 19:43:36.466000080,439.4339999999985,772.0091999999999,703.8000000000019,663.6924000000006,409.4963999999997,439.2360000000007,792.1619999999981
2026-06-19 19:43:51.466000080,438.02280000000013,786.0527999999997,721.4220000000021,663.6924000000006,397.5479999999995,437.9688000000001,792.161999999998
2026-06-19 19:44:06.466000080,438.02280000000013,786.0527999999997,721.4220000000021,690.9372000000006,397.5479999999995,437.9688000000001,814.4351999999984
2026-06-19 19:44:21.466000080,431.6507999999986,798.7860000000006,730.9439999999993,690.9372000000006,393.49800000000164,431.5968000000007,814.4351999999983
2026-06-19 19:44:36.466000080,431.6507999999986,798.7860000000006,730.9439999999993,714.2076000000004,393.49800000000164,431.5968000000007,791.5463999999978
2026-06-19 19:44:51.466000080,429.0408000000001,788.1768000000002,721.9512000000007,714.2076000000004,388.18080000000106,429.0084000000001,791.5463999999977
2026-06-19 19:45:06.466000080,429.0408000000001,788.1768000000002,721.9512000000007,696.7835999999976,388.18080000000106,429.0084000000001,743.6483999999977
2026-06-19 19:45:21.466000080,421.98839999999973,776.9339999999991,711.1943999999988,696.7835999999976,390.41280000000035,421.99199999999973,743.6483999999974
2026-06-19 19:45:36.466000080,421.98839999999973,776.9339999999991,711.1943999999988,695.2031999999979,390.41280000000035,421.99199999999973,730.1268000000001
2026-06-19 19:45:51.466000080,416.91960000000125,747.9540000000002,699.2207999999974,695.2031999999979,396.1368000000005,416.7612000000012,730.1268
2026-06-19 19:46:06.466000080,416.91960000000125,747.9540000000002,699.2207999999974,691.2144000000001,396.1368000000005,416.7612000000012,712.9152000000016
2026-06-19 19:46:21.466000080,415.0943999999998,750.3372000000032,689.565600000001,691.2144000000001,405.15479999999866,414.7739999999998,712.9152000000015
2026-06-19 19:46:36.466000080,415.0943999999998,750.3372000000032,689.565600000001,664.6643999999995,405.15479999999866,414.7739999999998,710.5644000000012
2026-06-19 19:46:51.466000080,416.9880000000014,723.1283999999969,642.3335999999979,664.6643999999995,401.3279999999997,410.65919999999966,710.5644000000011
2026-06-19 19:47:06.466000080,416.9880000000014,723.1283999999969,642.3335999999979,630.3924000000023,401.3279999999997,410.65919999999966,723.6036000000033
