timestamp,api-gateway_sidecar_energy,clientone_sidecar_energy,clientthree_sidecar_energy,clienttwo_sidecar_energy,orchestrator_sidecar_energy,policy-enforcer_sidecar_energy,server_sidecar_energy
2026-06-12 23:06:24.724999905,592.8240000000028,1072.361142857147,1018.2994285714277,917.3348571428565,514.5222857142846,592.8068571428599,1122.027428571431
2026-06-12 23:06:39.724999905,600.4594285714278,1072.361142857147,1008.4114285714269,916.9954285714254,524.969142857142,600.442285714289,1122.027428571431
2026-06-12 23:06:54.724999905,600.4594285714278,1072.3817142857142,1008.4114285714269,916.9954285714254,524.969142857142,600.442285714289,1127.1771428571426
2026-06-12 23:07:09.724999905,600.8091428571427,1072.3817142857142,1014.9017142857127,924.0925714285713,529.0080000000029,600.774857142857,1127.1771428571426
2026-06-12 23:07:24.724999905,600.8091428571427,1066.5188571428519,1014.9017142857127,924.0925714285713,529.0080000000029,600.774857142857,1138.4879999999966
2026-06-12 23:07:39.724999905,613.2857142857114,1066.5188571428519,977.3245714285729,919.2240000000011,543.9702857142851,613.2685714285685,1138.4879999999966
2026-06-12 23:07:54.724999905,613.2857142857114,1059.9565714285673,977.3245714285729,919.2240000000011,543.9702857142851,613.2685714285685,1146.8434285714322
2026-06-12 23:08:09.724999905,615.1714285714273,1059.9565714285673,965.2628571428537,921.7714285714254,549.6377142857159,615.1542857142886,1146.8434285714322
2026-06-12 23:08:24.724999905,615.1714285714273,1055.5577142857169,965.2628571428537,921.7714285714254,549.6377142857159,615.1542857142886,1167.5999999999956
2026-06-12 23:08:39.724999905,625.0525714285709,1055.5577142857169,954.7234285714288,925.7965714285693,558.9222857142871,625.035428571428,1167.5999999999956
2026-06-12 23:08:54.724999905,625.0525714285709,1056.5931428571444,954.7234285714288,925.7965714285693,558.9222857142871,625.035428571428,1187.7291428571398
2026-06-12 23:09:09.724999905,628.6457142857128,1056.5931428571444,968.0297142857146,922.4194285714286,562.7280000000034,628.6628571428597,1187.7291428571398
2026-06-12 23:09:24.724999905,628.6457142857128,1043.927999999999,968.0297142857146,922.4194285714286,562.7280000000034,628.6628571428597,1214.084571428573
2026-06-12 23:09:39.724999905,640.8514285714273,1043.927999999999,981.7062857142867,913.1657142857154,574.9131428571424,640.8685714285701,1214.084571428573
2026-06-12 23:09:54.724999905,640.8514285714273,1034.7908571428568,981.7062857142867,913.1657142857154,574.9131428571424,640.8685714285701,1211.6537142857126
2026-06-12 23:10:09.724999905,643.6045714285698,1034.7908571428568,996.5280000000007,915.1782857142858,577.9474285714261,643.6217142857126,1211.6537142857126
2026-06-12 23:10:24.724999905,643.6045714285698,1019.1565714285665,996.5280000000007,915.1782857142858,577.9474285714261,643.6217142857126,1203.4148571428566
2026-06-12 23:10:39.724999905,652.6148571428575,1019.1565714285665,989.9108571428587,917.492571428569,587.7085714285708,652.6319999999963,1203.4148571428566
2026-06-12 23:10:54.724999905,652.6148571428575,997.8342857142899,989.9108571428587,917.492571428569,587.7085714285708,652.6319999999963,1190.8251428571427
2026-06-12 23:11:09.724999905,654.3565714285734,997.8342857142899,1004.9485714285723,921.2297142857124,590.0880000000019,654.3565714285734,1190.8251428571427
2026-06-12 23:11:24.724999905,654.3565714285734,985.7211428571449,1004.9485714285723,921.2297142857124,590.0880000000019,654.3565714285734,1176.9394285714257
2026-06-12 23:11:39.724999905,665.2491428571436,985.7211428571449,1006.8240000000005,922.2994285714278,600.6514285714288,665.2662857142865,1176.9394285714257
2026-06-12 23:11:54.724999905,665.2491428571436,968.3794285714268,1006.8240000000005,922.2994285714278,600.6514285714288,665.2662857142865,1160.1977142857145
2026-06-12 23:12:09.724999905,660.198857142856,968.3794285714268,1005.2674285714266,923.6948571428586,592.8068571428558,660.2159999999989,1160.1977142857145
2026-06-12 23:12:24.724999905,660.198857142856,955.8617142857067,1005.2674285714266,923.6948571428586,592.8068571428558,660.2159999999989,1161.8160000000014
